iteracion,T,energia
980000,4.909998,95032.000000
990000,4.909998,95008.000000
0,4.899998,94888.000000
10000,4.899998,94916.000000
20000,4.899998,94828.000000
30000,4.899998,95000.000000
40000,4.899998,94932.000000
50000,4.899998,94944.000000
60000,4.899998,94928.000000
70000,4.899998,95024.000000
80000,4.899998,94772.000000
90000,4.899998,94880.000000
100000,4.899998,94900.000000
110000,4.899998,94716.000000
120000,4.899998,94672.000000
130000,4.899998,94840.000000
140000,4.899998,94788.000000
150000,4.899998,94540.000000
160000,4.899998,94672.000000
170000,4.899998,94516.000000
180000,4.899998,94656.000000
190000,4.899998,94508.000000
200000,4.899998,94456.000000
210000,4.899998,94388.000000
220000,4.899998,94376.000000
230000,4.899998,94376.000000
240000,4.899998,94172.000000
250000,4.899998,94208.000000
260000,4.899998,94472.000000
270000,4.899998,94248.000000
280000,4.899998,94480.000000
290000,4.899998,94352.000000
300000,4.899998,94096.000000
310000,4.899998,94212.000000
320000,4.899998,94268.000000
330000,4.899998,94320.000000
340000,4.899998,94176.000000
350000,4.899998,94080.000000
360000,4.899998,94204.000000
370000,4.899998,94124.000000
380000,4.899998,94092.000000
390000,4.899998,94204.000000
400000,4.899998,94112.000000
410000,4.899998,94096.000000
420000,4.899998,94080.000000
430000,4.899998,93916.000000
440000,4.899998,93876.000000
450000,4.899998,93952.000000
460000,4.899998,93932.000000
470000,4.899998,93860.000000
480000,4.899998,93980.000000
490000,4.899998,93948.000000
500000,4.899998,93924.000000
510000,4.899998,93828.000000
520000,4.899998,93812.000000
530000,4.899998,93824.000000
540000,4.899998,93764.000000
550000,4.899998,93924.000000
560000,4.899998,93664.000000
570000,4.899998,93772.000000
580000,4.899998,93752.000000
590000,4.899998,93904.000000
600000,4.899998,93720.000000
610000,4.899998,93744.000000
620000,4.899998,93560.000000
630000,4.899998,93664.000000
640000,4.899998,93500.000000
650000,4.899998,93512.000000
660000,4.899998,93664.000000
670000,4.899998,93600.000000
680000,4.899998,93808.000000
690000,4.899998,93656.000000
700000,4.899998,93624.000000
710000,4.899998,93468.000000
720000,4.899998,93572.000000
730000,4.899998,93416.000000
740000,4.899998,93488.000000
750000,4.899998,93452.000000
760000,4.899998,93292.000000
770000,4.899998,93644.000000
780000,4.899998,93460.000000
790000,4.899998,93224.000000
800000,4.899998,93440.000000
810000,4.899998,93268.000000
820000,4.899998,93308.000000
830000,4.899998,93372.000000
840000,4.899998,93144.000000
850000,4.899998,93192.000000
860000,4.899998,92964.000000
870000,4.899998,93260.000000
880000,4.899998,93056.000000
890000,4.899998,93092.000000
900000,4.899998,93048.000000
910000,4.899998,93204.000000
920000,4.899998,93148.000000
930000,4.899998,92960.000000
940000,4.899998,92956.000000
950000,4.899998,93172.000000
960000,4.899998,92992.000000
970000,4.899998,92820.000000
980000,4.899998,92968.000000
990000,4.899998,92916.000000
0,4.889997,92948.000000
10000,4.889997,92812.000000
20000,4.889997,92780.000000
30000,4.889997,93008.000000
40000,4.889997,92920.000000
50000,4.889997,93004.000000
60000,4.889997,92952.000000
70000,4.889997,92816.000000
80000,4.889997,92776.000000
90000,4.889997,92592.000000
100000,4.889997,92816.000000
110000,4.889997,92532.000000
120000,4.889997,92800.000000
130000,4.889997,92720.000000
140000,4.889997,92588.000000
150000,4.889997,92556.000000
160000,4.889997,92624.000000
170000,4.889997,92568.000000
180000,4.889997,92488.000000
190000,4.889997,92492.000000
200000,4.889997,92640.000000
210000,4.889997,92280.000000
220000,4.889997,92452.000000
230000,4.889997,92300.000000
240000,4.889997,92528.000000
250000,4.889997,92320.000000
260000,4.889997,92184.000000
270000,4.889997,92104.000000
280000,4.889997,92236.000000
290000,4.889997,92220.000000
300000,4.889997,92152.000000
310000,4.889997,92236.000000
320000,4.889997,92160.000000
330000,4.889997,92436.000000
340000,4.889997,92220.000000
350000,4.889997,92088.000000
360000,4.889997,92132.000000
370000,4.889997,92056.000000
380000,4.889997,92376.000000
390000,4.889997,92208.000000
400000,4.889997,92196.000000
410000,4.889997,91984.000000
420000,4.889997,92044.000000
430000,4.889997,91984.000000
440000,4.889997,91868.000000
450000,4.889997,91988.000000
460000,4.889997,91892.000000
470000,4.889997,91852.000000
480000,4.889997,91920.000000
490000,4.889997,91828.000000
500000,4.889997,91748.000000
510000,4.889997,91964.000000
520000,4.889997,91672.000000
530000,4.889997,91684.000000
540000,4.889997,91672.000000
550000,4.889997,91820.000000
560000,4.889997,91704.000000
570000,4.889997,91612.000000
580000,4.889997,91700.000000
590000,4.889997,91604.000000
600000,4.889997,91480.000000
610000,4.889997,91688.000000
620000,4.889997,91544.000000
630000,4.889997,91360.000000
640000,4.889997,91268.000000
650000,4.889997,91600.000000
660000,4.889997,91560.000000
670000,4.889997,91548.000000
680000,4.889997,91596.000000
690000,4.889997,91704.000000
700000,4.889997,91444.000000
710000,4.889997,91548.000000
720000,4.889997,91512.000000
730000,4.889997,91436.000000
740000,4.889997,91388.000000
750000,4.889997,91356.000000
760000,4.889997,91496.000000
770000,4.889997,91360.000000
780000,4.889997,91296.000000
790000,4.889997,91352.000000
800000,4.889997,91284.000000
810000,4.889997,91356.000000
820000,4.889997,91188.000000
830000,4.889997,91188.000000
840000,4.889997,91120.000000
850000,4.889997,91284.000000
860000,4.889997,91188.000000
870000,4.889997,91120.000000
880000,4.889997,91136.000000
890000,4.889997,91328.000000
900000,4.889997,91128.000000
910000,4.889997,90940.000000
920000,4.889997,90996.000000
930000,4.889997,91232.000000
940000,4.889997,91092.000000
950000,4.889997,91048.000000
960000,4.889997,91112.000000
970000,4.889997,91128.000000
980000,4.889997,90872.000000
990000,4.889997,90804.000000
0,4.879997,91092.000000
10000,4.879997,90772.000000
20000,4.879997,90936.000000
30000,4.879997,91072.000000
40000,4.879997,90904.000000
50000,4.879997,90956.000000
60000,4.879997,90984.000000
70000,4.879997,90796.000000
80000,4.879997,90992.000000
90000,4.879997,90872.000000
100000,4.879997,90956.000000
110000,4.879997,90852.000000
120000,4.879997,90772.000000
130000,4.879997,90812.000000
140000,4.879997,90532.000000
150000,4.879997,90496.000000
160000,4.879997,90576.000000
170000,4.879997,90548.000000
180000,4.879997,90452.000000
190000,4.879997,90440.000000
200000,4.879997,90604.000000
210000,4.879997,90380.000000
220000,4.879997,90536.000000
230000,4.879997,90596.000000
240000,4.879997,90692.000000
250000,4.879997,90408.000000
260000,4.879997,90436.000000
270000,4.879997,90652.000000
280000,4.879997,90384.000000
290000,4.879997,90432.000000
300000,4.879997,90220.000000
310000,4.879997,90144.000000
320000,4.879997,90188.000000
330000,4.879997,90256.000000
340000,4.879997,90404.000000
350000,4.879997,90268.000000
360000,4.879997,90256.000000
370000,4.879997,90332.000000
380000,4.879997,90416.000000
390000,4.879997,90140.000000
400000,4.879997,90276.000000
410000,4.879997,90248.000000
420000,4.879997,90208.000000
430000,4.879997,90288.000000
440000,4.879997,90116.000000
450000,4.879997,89960.000000
460000,4.879997,90028.000000
470000,4.879997,90032.000000
480000,4.879997,90076.000000
490000,4.879997,89948.000000
500000,4.879997,89840.000000
510000,4.879997,89888.000000
520000,4.879997,89792.000000
530000,4.879997,89940.000000
540000,4.879997,89864.000000
550000,4.879997,89592.000000
560000,4.879997,89764.000000
570000,4.879997,89948.000000
580000,4.879997,89684.000000
590000,4.879997,89796.000000
600000,4.879997,89612.000000
610000,4.879997,89580.000000
620000,4.879997,89760.000000
630000,4.879997,89508.000000
640000,4.879997,89716.000000
650000,4.879997,89580.000000
660000,4.879997,89540.000000
670000,4.879997,89528.000000
680000,4.879997,89456.000000
690000,4.879997,89428.000000
700000,4.879997,89476.000000
710000,4.879997,89372.000000
720000,4.879997,89624.000000
730000,4.879997,89400.000000
740000,4.879997,89404.000000
750000,4.879997,89512.000000
760000,4.879997,89404.000000
770000,4.879997,89356.000000
780000,4.879997,89376.000000
790000,4.879997,89424.000000
800000,4.879997,89524.000000
810000,4.879997,89344.000000
820000,4.879997,89228.000000
830000,4.879997,89120.000000
840000,4.879997,89180.000000
850000,4.879997,89316.000000
860000,4.879997,89332.000000
870000,4.879997,89200.000000
880000,4.879997,89160.000000
890000,4.879997,89080.000000
900000,4.879997,89080.000000
910000,4.879997,89216.000000
920000,4.879997,89068.000000
930000,4.879997,89164.000000
940000,4.879997,89000.000000
950000,4.879997,88872.000000
960000,4.879997,89172.000000
970000,4.879997,88800.000000
980000,4.879997,88836.000000
990000,4.879997,88896.000000
0,4.869997,88836.000000
10000,4.869997,88672.000000
20000,4.869997,88792.000000
30000,4.869997,88848.000000
40000,4.869997,89040.000000
50000,4.869997,88904.000000
60000,4.869997,88832.000000
70000,4.869997,88696.000000
80000,4.869997,88712.000000
90000,4.869997,88700.000000
100000,4.869997,88776.000000
110000,4.869997,88652.000000
120000,4.869997,88552.000000
130000,4.869997,88584.000000
140000,4.869997,88576.000000
150000,4.869997,88552.000000
160000,4.869997,88612.000000
170000,4.869997,88548.000000
180000,4.869997,88472.000000
190000,4.869997,88440.000000
200000,4.869997,88348.000000
210000,4.869997,88316.000000
220000,4.869997,88304.000000
230000,4.869997,88412.000000
240000,4.869997,88440.000000
250000,4.869997,88540.000000
260000,4.869997,88236.000000
270000,4.869997,88308.000000
280000,4.869997,88312.000000
290000,4.869997,88196.000000
300000,4.869997,88176.000000
310000,4.869997,88132.000000
320000,4.869997,88020.000000
330000,4.869997,88116.000000
340000,4.869997,88208.000000
350000,4.869997,88024.000000
360000,4.869997,87996.000000
370000,4.869997,88160.000000
380000,4.869997,88060.000000
390000,4.869997,87980.000000
400000,4.869997,87948.000000
410000,4.869997,88088.000000
420000,4.869997,87896.000000
430000,4.869997,87992.000000
440000,4.869997,87972.000000
450000,4.869997,87932.000000
460000,4.869997,87744.000000
470000,4.869997,87952.000000
480000,4.869997,87688.000000
490000,4.869997,87828.000000
500000,4.869997,87820.000000
510000,4.869997,87796.000000
520000,4.869997,87824.000000
530000,4.869997,87704.000000
540000,4.869997,87836.000000
550000,4.869997,87596.000000
560000,4.869997,87776.000000
570000,4.869997,87736.000000
580000,4.869997,87604.000000
590000,4.869997,87500.000000
600000,4.869997,87692.000000
610000,4.869997,87472.000000
620000,4.869997,87720.000000
630000,4.869997,87680.000000
640000,4.869997,87544.000000
650000,4.869997,87612.000000
660000,4.869997,87316.000000
670000,4.869997,87492.000000
680000,4.869997,87360.000000
690000,4.869997,87324.000000
700000,4.869997,87332.000000
710000,4.869997,87344.000000
720000,4.869997,87436.000000
730000,4.869997,87508.000000
740000,4.869997,87424.000000
750000,4.869997,87428.000000
760000,4.869997,87380.000000
770000,4.869997,87344.000000
780000,4.869997,87348.000000
790000,4.869997,87296.000000
800000,4.869997,87160.000000
810000,4.869997,87192.000000
820000,4.869997,87168.000000
830000,4.869997,87216.000000
840000,4.869997,87308.000000
850000,4.869997,87200.000000
860000,4.869997,87028.000000
870000,4.869997,87064.000000
880000,4.869997,86960.000000
890000,4.869997,86964.000000
900000,4.869997,87116.000000
910000,4.869997,87044.000000
920000,4.869997,86772.000000
930000,4.869997,87116.000000
940000,4.869997,86872.000000
950000,4.869997,87036.000000
960000,4.869997,86872.000000
970000,4.869997,86908.000000
980000,4.869997,86844.000000
990000,4.869997,86636.000000
0,4.859997,86944.000000
10000,4.859997,86988.000000
20000,4.859997,86788.000000
30000,4.859997,86672.000000
40000,4.859997,86524.000000
50000,4.859997,86560.000000
60000,4.859997,86548.000000
70000,4.859997,86552.000000
80000,4.859997,86748.000000
90000,4.859997,86644.000000
100000,4.859997,86552.000000
110000,4.859997,86568.000000
120000,4.859997,86464.000000
130000,4.859997,86488.000000
140000,4.859997,86436.000000
150000,4.859997,86464.000000
160000,4.859997,86508.000000
170000,4.859997,86552.000000
180000,4.859997,86380.000000
190000,4.859997,86480.000000
200000,4.859997,86424.000000
210000,4.859997,86392.000000
220000,4.859997,86388.000000
230000,4.859997,86412.000000
240000,4.859997,86212.000000
250000,4.859997,86252.000000
260000,4.859997,86516.000000
270000,4.859997,86168.000000
280000,4.859997,86196.000000
290000,4.859997,86236.000000
300000,4.859997,86068.000000
310000,4.859997,86088.000000
320000,4.859997,86080.000000
330000,4.859997,86056.000000
340000,4.859997,86172.000000
350000,4.859997,86028.000000
360000,4.859997,86108.000000
370000,4.859997,86048.000000
380000,4.859997,86072.000000
390000,4.859997,86072.000000
400000,4.859997,86120.000000
410000,4.859997,86140.000000
420000,4.859997,85828.000000
430000,4.859997,85832.000000
440000,4.859997,85820.000000
450000,4.859997,85868.000000
460000,4.859997,85788.000000
470000,4.859997,85692.000000
480000,4.859997,85748.000000
490000,4.859997,85816.000000
500000,4.859997,85872.000000
510000,4.859997,85732.000000
520000,4.859997,85676.000000
530000,4.859997,85744.000000
540000,4.859997,85720.000000
550000,4.859997,85724.000000
560000,4.859997,85708.000000
570000,4.859997,85640.000000
580000,4.859997,85612.000000
590000,4.859997,85500.000000
600000,4.859997,85644.000000
610000,4.859997,85540.000000
620000,4.859997,85648.000000
630000,4.859997,85596.000000
640000,4.859997,85612.000000
650000,4.859997,85396.000000
660000,4.859997,85288.000000
670000,4.859997,85428.000000
680000,4.859997,85576.000000
690000,4.859997,85228.000000
700000,4.859997,85416.000000
710000,4.859997,85300.000000
720000,4.859997,85384.000000
730000,4.859997,85388.000000
740000,4.859997,85412.000000
750000,4.859997,85232.000000
760000,4.859997,85172.000000
770000,4.859997,85256.000000
780000,4.859997,85108.000000
790000,4.859997,85252.000000
800000,4.859997,85300.000000
810000,4.859997,85068.000000
820000,4.859997,85072.000000
830000,4.859997,85292.000000
840000,4.859997,85096.000000
850000,4.859997,84928.000000
860000,4.859997,84952.000000
870000,4.859997,85048.000000
880000,4.859997,84916.000000
890000,4.859997,85232.000000
900000,4.859997,85052.000000
910000,4.859997,85080.000000
920000,4.859997,85052.000000
930000,4.859997,84872.000000
940000,4.859997,84876.000000
950000,4.859997,84860.000000
960000,4.859997,84816.000000
970000,4.859997,84780.000000
980000,4.859997,84792.000000
990000,4.859997,84796.000000
0,4.849997,84500.000000
10000,4.849997,84804.000000
20000,4.849997,84576.000000
30000,4.849997,84596.000000
40000,4.849997,84544.000000
50000,4.849997,84544.000000
60000,4.849997,84508.000000
70000,4.849997,84416.000000
80000,4.849997,84556.000000
90000,4.849997,84540.000000
100000,4.849997,84420.000000
110000,4.849997,84492.000000
120000,4.849997,84396.000000
130000,4.849997,84572.000000
140000,4.849997,84368.000000
150000,4.849997,84472.000000
160000,4.849997,84192.000000
170000,4.849997,84208.000000
180000,4.849997,84236.000000
190000,4.849997,84392.000000
200000,4.849997,84340.000000
210000,4.849997,84480.000000
220000,4.849997,84272.000000
230000,4.849997,84352.000000
240000,4.849997,84240.000000
250000,4.849997,84244.000000
260000,4.849997,84240.000000
270000,4.849997,84184.000000
280000,4.849997,84328.000000
290000,4.849997,84144.000000
300000,4.849997,84044.000000
310000,4.849997,84016.000000
320000,4.849997,84136.000000
330000,4.849997,83908.000000
