iteracion,T,magnetizacion
440000,4.899998,-0.024414
450000,4.899998,-0.018555
460000,4.899998,-0.009766
470000,4.899998,0.006348
480000,4.899998,-0.028320
490000,4.899998,0.004395
500000,4.899998,-0.001465
510000,4.899998,-0.007324
520000,4.899998,0.004883
530000,4.899998,0.010742
540000,4.899998,0.018555
550000,4.899998,0.021973
560000,4.899998,-0.000977
570000,4.899998,-0.020996
580000,4.899998,-0.002930
590000,4.899998,-0.020996
600000,4.899998,-0.011719
610000,4.899998,0.027344
620000,4.899998,0.030273
630000,4.899998,-0.011230
640000,4.899998,-0.031738
650000,4.899998,0.033203
660000,4.899998,0.025879
670000,4.899998,0.017090
680000,4.899998,0.008789
690000,4.899998,0.054688
700000,4.899998,0.061523
710000,4.899998,0.047852
720000,4.899998,0.006348
730000,4.899998,0.054688
740000,4.899998,0.007812
750000,4.899998,-0.036621
760000,4.899998,-0.026855
770000,4.899998,-0.021973
780000,4.899998,-0.017090
790000,4.899998,-0.003906
800000,4.899998,-0.023438
810000,4.899998,0.081543
820000,4.899998,0.046875
830000,4.899998,-0.010742
840000,4.899998,0.029785
850000,4.899998,0.029297
860000,4.899998,0.039551
870000,4.899998,0.044922
880000,4.899998,0.042480
890000,4.899998,0.034180
900000,4.899998,0.025879
910000,4.899998,-0.030762
920000,4.899998,-0.033691
930000,4.899998,-0.022461
940000,4.899998,0.022461
950000,4.899998,0.020020
960000,4.899998,0.029785
970000,4.899998,0.007324
980000,4.899998,0.012207
990000,4.899998,-0.000977
0,4.889997,0.021484
10000,4.889997,-0.036133
20000,4.889997,-0.007812
30000,4.889997,-0.001465
40000,4.889997,0.026367
50000,4.889997,0.025879
60000,4.889997,0.018555
70000,4.889997,-0.010254
80000,4.889997,0.057617
90000,4.889997,0.025879
100000,4.889997,-0.024902
110000,4.889997,-0.016113
120000,4.889997,0.020508
130000,4.889997,0.017090
140000,4.889997,0.052734
150000,4.889997,0.037598
160000,4.889997,0.043945
170000,4.889997,0.026367
180000,4.889997,0.043457
190000,4.889997,0.069336
200000,4.889997,0.023438
210000,4.889997,0.011230
220000,4.889997,-0.020996
230000,4.889997,-0.005859
240000,4.889997,0.006836
250000,4.889997,0.008301
260000,4.889997,0.049316
270000,4.889997,0.019043
280000,4.889997,-0.025391
290000,4.889997,-0.011230
300000,4.889997,-0.048340
310000,4.889997,0.025879
320000,4.889997,-0.004883
330000,4.889997,-0.033691
340000,4.889997,0.006836
350000,4.889997,-0.002930
360000,4.889997,0.005859
370000,4.889997,0.008301
380000,4.889997,0.019043
390000,4.889997,0.020996
400000,4.889997,0.024902
410000,4.889997,-0.010742
420000,4.889997,-0.037109
430000,4.889997,-0.014648
440000,4.889997,0.033203
450000,4.889997,0.004395
460000,4.889997,0.049805
470000,4.889997,0.018555
480000,4.889997,0.002441
490000,4.889997,0.020508
500000,4.889997,0.018555
510000,4.889997,-0.021484
520000,4.889997,-0.027832
530000,4.889997,-0.023926
540000,4.889997,0.001465
550000,4.889997,0.044434
560000,4.889997,0.031250
570000,4.889997,0.037598
580000,4.889997,-0.023926
590000,4.889997,-0.068848
600000,4.889997,0.014160
610000,4.889997,0.001465
620000,4.889997,-0.013672
630000,4.889997,0.013672
640000,4.889997,0.023926
650000,4.889997,-0.047852
660000,4.889997,-0.009277
670000,4.889997,-0.010742
680000,4.889997,-0.008301
690000,4.889997,-0.007324
700000,4.889997,-0.037598
710000,4.889997,-0.016602
720000,4.889997,0.031738
730000,4.889997,0.008789
740000,4.889997,0.018555
750000,4.889997,-0.014648
760000,4.889997,-0.035156
770000,4.889997,-0.013672
780000,4.889997,0.027832
790000,4.889997,0.063477
800000,4.889997,0.022949
810000,4.889997,0.028809
820000,4.889997,-0.010742
830000,4.889997,0.047363
840000,4.889997,-0.010742
850000,4.889997,0.005859
860000,4.889997,0.052246
870000,4.889997,-0.000977
880000,4.889997,-0.017578
890000,4.889997,-0.005371
900000,4.889997,0.030762
910000,4.889997,0.034668
920000,4.889997,0.011230
930000,4.889997,0.026367
940000,4.889997,0.016602
950000,4.889997,-0.004883
960000,4.889997,0.011230
970000,4.889997,0.065918
980000,4.889997,0.048828
990000,4.889997,-0.023926
0,4.879997,0.018066
10000,4.879997,0.023926
20000,4.879997,0.047363
30000,4.879997,0.017578
40000,4.879997,-0.030273
50000,4.879997,-0.043457
60000,4.879997,0.001465
70000,4.879997,0.052734
80000,4.879997,0.002441
90000,4.879997,0.029785
100000,4.879997,0.000977
110000,4.879997,0.012695
120000,4.879997,0.033691
130000,4.879997,0.013184
140000,4.879997,-0.019043
150000,4.879997,0.020996
160000,4.879997,-0.001953
170000,4.879997,-0.008789
180000,4.879997,0.037109
190000,4.879997,0.072754
200000,4.879997,0.022461
210000,4.879997,-0.009277
220000,4.879997,0.000000
230000,4.879997,-0.003418
240000,4.879997,0.007812
250000,4.879997,0.003418
260000,4.879997,0.025391
270000,4.879997,-0.004883
280000,4.879997,0.016602
290000,4.879997,0.007324
300000,4.879997,-0.001465
310000,4.879997,0.037598
320000,4.879997,0.038574
330000,4.879997,0.004395
340000,4.879997,-0.018066
350000,4.879997,0.011719
360000,4.879997,0.022461
370000,4.879997,-0.004395
380000,4.879997,0.063477
390000,4.879997,0.020508
400000,4.879997,0.060547
410000,4.879997,0.020020
420000,4.879997,0.027832
430000,4.879997,-0.001465
440000,4.879997,-0.000488
450000,4.879997,-0.002441
460000,4.879997,0.037109
470000,4.879997,-0.023438
480000,4.879997,0.010742
490000,4.879997,0.027344
500000,4.879997,0.008301
510000,4.879997,0.017578
520000,4.879997,-0.008789
530000,4.879997,-0.013184
540000,4.879997,0.018066
550000,4.879997,-0.004883
560000,4.879997,0.037598
570000,4.879997,-0.004883
580000,4.879997,-0.017090
590000,4.879997,0.002441
600000,4.879997,-0.016113
610000,4.879997,0.013184
620000,4.879997,0.013184
630000,4.879997,0.014160
640000,4.879997,0.018066
650000,4.879997,-0.002441
660000,4.879997,0.025879
670000,4.879997,0.003906
680000,4.879997,-0.027832
690000,4.879997,0.035645
700000,4.879997,0.007324
710000,4.879997,0.021973
720000,4.879997,0.026855
730000,4.879997,-0.010254
740000,4.879997,0.010742
750000,4.879997,0.009766
760000,4.879997,0.009766
770000,4.879997,-0.004883
780000,4.879997,0.020508
790000,4.879997,-0.008301
800000,4.879997,-0.008789
810000,4.879997,0.043945
820000,4.879997,-0.038086
830000,4.879997,0.001953
840000,4.879997,0.021484
850000,4.879997,0.015625
860000,4.879997,0.012207
870000,4.879997,0.022461
880000,4.879997,0.012695
890000,4.879997,0.020996
900000,4.879997,0.013184
910000,4.879997,-0.009277
920000,4.879997,-0.021484
930000,4.879997,-0.037109
940000,4.879997,-0.029297
950000,4.879997,0.003906
960000,4.879997,0.009277
970000,4.879997,0.036621
980000,4.879997,0.005371
990000,4.879997,0.067871
0,4.869997,0.005371
10000,4.869997,-0.006836
20000,4.869997,-0.027344
30000,4.869997,0.020996
40000,4.869997,0.052734
50000,4.869997,0.021973
60000,4.869997,-0.002930
70000,4.869997,-0.000488
80000,4.869997,-0.000977
90000,4.869997,0.005371
100000,4.869997,0.008789
110000,4.869997,0.002930
120000,4.869997,0.057617
130000,4.869997,0.062500
140000,4.869997,0.041992
150000,4.869997,0.007324
160000,4.869997,0.040527
170000,4.869997,0.070312
180000,4.869997,0.000488
190000,4.869997,-0.022949
200000,4.869997,0.012695
210000,4.869997,-0.033203
220000,4.869997,-0.022949
230000,4.869997,-0.001953
240000,4.869997,-0.035645
250000,4.869997,0.004883
260000,4.869997,-0.023438
270000,4.869997,0.019531
280000,4.869997,-0.020020
290000,4.869997,-0.039551
300000,4.869997,0.001953
310000,4.869997,-0.004395
320000,4.869997,0.040527
330000,4.869997,0.030762
340000,4.869997,-0.003418
350000,4.869997,0.036621
360000,4.869997,0.008301
370000,4.869997,-0.050781
380000,4.869997,-0.010254
390000,4.869997,-0.009277
400000,4.869997,-0.018066
410000,4.869997,-0.026367
420000,4.869997,0.014160
430000,4.869997,0.023438
440000,4.869997,-0.053711
450000,4.869997,-0.004395
460000,4.869997,-0.033691
470000,4.869997,-0.010254
480000,4.869997,0.023926
490000,4.869997,0.018066
500000,4.869997,0.017090
510000,4.869997,-0.031738
520000,4.869997,-0.006348
530000,4.869997,-0.013184
540000,4.869997,0.037109
550000,4.869997,-0.011719
560000,4.869997,0.017090
570000,4.869997,-0.011719
580000,4.869997,0.027344
590000,4.869997,-0.025391
600000,4.869997,0.020508
610000,4.869997,0.021973
620000,4.869997,-0.001953
630000,4.869997,0.030762
640000,4.869997,0.007812
650000,4.869997,0.043457
660000,4.869997,-0.002441
670000,4.869997,0.011719
680000,4.869997,0.002441
690000,4.869997,-0.001953
700000,4.869997,0.041992
710000,4.869997,-0.036621
720000,4.869997,0.000488
730000,4.869997,-0.000488
740000,4.869997,0.038086
750000,4.869997,0.028320
760000,4.869997,0.055664
770000,4.869997,0.008789
780000,4.869997,-0.002930
790000,4.869997,0.006348
800000,4.869997,0.055664
810000,4.869997,-0.011719
820000,4.869997,-0.006348
830000,4.869997,0.024414
840000,4.869997,0.067871
850000,4.869997,0.059082
860000,4.869997,0.045410
870000,4.869997,0.018066
880000,4.869997,0.054199
890000,4.869997,0.057617
900000,4.869997,0.056152
910000,4.869997,0.002441
920000,4.869997,0.024414
930000,4.869997,0.029297
940000,4.869997,0.027344
950000,4.869997,-0.012207
960000,4.869997,-0.035156
970000,4.869997,0.016113
980000,4.869997,0.016602
990000,4.869997,0.028809
0,4.859997,0.019531
10000,4.859997,0.017090
20000,4.859997,0.008301
30000,4.859997,0.048340
40000,4.859997,0.042969
50000,4.859997,0.081543
60000,4.859997,0.007324
70000,4.859997,-0.017090
80000,4.859997,0.024414
90000,4.859997,-0.010254
100000,4.859997,0.015137
110000,4.859997,-0.022949
120000,4.859997,0.004395
130000,4.859997,-0.010742
140000,4.859997,0.013184
150000,4.859997,0.021484
160000,4.859997,-0.010254
170000,4.859997,-0.044922
180000,4.859997,-0.029297
190000,4.859997,0.004883
200000,4.859997,0.044434
210000,4.859997,0.000488
220000,4.859997,0.011719
230000,4.859997,-0.019043
240000,4.859997,0.020020
250000,4.859997,0.039551
260000,4.859997,0.014648
270000,4.859997,-0.023926
280000,4.859997,0.007812
290000,4.859997,0.003906
300000,4.859997,0.026367
310000,4.859997,0.030273
320000,4.859997,0.037109
330000,4.859997,0.030273
340000,4.859997,0.025391
350000,4.859997,-0.024414
360000,4.859997,0.012207
370000,4.859997,0.016113
380000,4.859997,0.062500
390000,4.859997,0.030273
400000,4.859997,0.051270
410000,4.859997,0.053711
420000,4.859997,0.016602
430000,4.859997,0.030762
440000,4.859997,0.024414
450000,4.859997,0.008301
460000,4.859997,-0.033203
470000,4.859997,0.001953
480000,4.859997,0.008789
490000,4.859997,0.034668
500000,4.859997,0.021484
510000,4.859997,-0.015625
520000,4.859997,0.007812
530000,4.859997,-0.014648
540000,4.859997,-0.042480
550000,4.859997,0.043945
560000,4.859997,0.019043
570000,4.859997,-0.001953
580000,4.859997,-0.010254
590000,4.859997,-0.019043
600000,4.859997,0.011230
610000,4.859997,-0.003418
620000,4.859997,0.010742
630000,4.859997,-0.012207
640000,4.859997,0.017090
650000,4.859997,0.007324
660000,4.859997,0.021973
670000,4.859997,0.014160
680000,4.859997,0.011719
690000,4.859997,0.041504
700000,4.859997,0.009766
710000,4.859997,-0.038086
720000,4.859997,-0.045898
730000,4.859997,-0.038574
740000,4.859997,-0.008789
750000,4.859997,0.021973
760000,4.859997,0.005859
770000,4.859997,0.028809
780000,4.859997,-0.012207
790000,4.859997,0.035156
800000,4.859997,0.047852
810000,4.859997,0.012207
820000,4.859997,0.037109
830000,4.859997,-0.001953
840000,4.859997,0.024902
850000,4.859997,0.056641
860000,4.859997,0.034668
870000,4.859997,-0.030273
880000,4.859997,-0.012695
890000,4.859997,0.031250
900000,4.859997,-0.001465
910000,4.859997,0.024902
920000,4.859997,0.064453
930000,4.859997,-0.018066
940000,4.859997,-0.061523
950000,4.859997,0.047852
960000,4.859997,0.017090
970000,4.859997,-0.015137
980000,4.859997,0.017090
990000,4.859997,0.037109
0,4.849997,0.031250
10000,4.849997,0.021973
20000,4.849997,0.000977
30000,4.849997,0.050781
40000,4.849997,0.031250
50000,4.849997,0.029785
60000,4.849997,0.056152
70000,4.849997,0.010254
80000,4.849997,0.047363
90000,4.849997,0.005859
100000,4.849997,-0.001953
110000,4.849997,-0.006348
120000,4.849997,0.048828
130000,4.849997,0.015625
140000,4.849997,0.016602
150000,4.849997,-0.008301
160000,4.849997,-0.010742
170000,4.849997,0.029785
180000,4.849997,0.037598
190000,4.849997,0.041992
200000,4.849997,0.101074
210000,4.849997,0.060547
220000,4.849997,0.019043
230000,4.849997,0.028320
240000,4.849997,0.016602
250000,4.849997,0.055664
260000,4.849997,-0.014160
270000,4.849997,0.007812
280000,4.849997,0.011719
290000,4.849997,0.000000
300000,4.849997,-0.002441
310000,4.849997,-0.054199
320000,4.849997,-0.048340
330000,4.849997,-0.024414
340000,4.849997,-0.027832
350000,4.849997,-0.002441
360000,4.849997,0.002930
370000,4.849997,-0.012695
380000,4.849997,0.013672
390000,4.849997,0.017090
400000,4.849997,0.020020
410000,4.849997,-0.010742
420000,4.849997,-0.025391
430000,4.849997,0.027344
440000,4.849997,0.065430
450000,4.849997,0.068848
460000,4.849997,0.061523
470000,4.849997,-0.012207
480000,4.849997,0.003906
490000,4.849997,-0.037598
500000,4.849997,-0.027832
510000,4.849997,-0.041992
520000,4.849997,-0.014160
530000,4.849997,-0.023438
540000,4.849997,-0.003418
550000,4.849997,-0.009766
560000,4.849997,0.002441
570000,4.849997,0.030273
580000,4.849997,0.043457
590000,4.849997,0.037598
600000,4.849997,-0.010254
610000,4.849997,-0.004883
620000,4.849997,-0.010742
630000,4.849997,0.011719
640000,4.849997,0.032715
650000,4.849997,-0.027344
660000,4.849997,-0.047363
670000,4.849997,-0.036133
680000,4.849997,-0.002441
690000,4.849997,0.020508
700000,4.849997,-0.024902
710000,4.849997,0.029297
720000,4.849997,0.022949
730000,4.849997,-0.000488
740000,4.849997,0.059082
750000,4.849997,-0.018555
760000,4.849997,-0.017578
770000,4.849997,0.000488
780000,4.849997,0.017090
790000,4.849997,-0.000488
800000,4.849997,0.067383
810000,4.849997,0.035645
820000,4.849997,0.020020
830000,4.849997,-0.032227
840000,4.849997,-0.023438
850000,4.849997,-0.026855
860000,4.849997,-0.006836
870000,4.849997,-0.028320
880000,4.849997,0.029297
890000,4.849997,0.054199
900000,4.849997,0.042480
910000,4.849997,0.065430
920000,4.849997,0.000000
930000,4.849997,0.036621
940000,4.849997,0.041504
950000,4.849997,0.028320
960000,4.849997,0.009277
970000,4.849997,0.069824
980000,4.849997,0.025391
990000,4.849997,0.039062
0,4.839996,0.062500
10000,4.839996,0.057129
20000,4.839996,0.015137
30000,4.839996,-0.037109
40000,4.839996,-0.038086
50000,4.839996,-0.050293
60000,4.839996,-0.067383
70000,4.839996,-0.038086
80000,4.839996,0.020508
90000,4.839996,-0.015137
100000,4.839996,0.043945
110000,4.839996,0.014160
120000,4.839996,0.031250
130000,4.839996,0.023438
140000,4.839996,0.015137
150000,4.839996,-0.013184
160000,4.839996,0.006348
170000,4.839996,-0.027832
180000,4.839996,-0.033691
190000,4.839996,0.018066
200000,4.839996,-0.008301
210000,4.839996,-0.028320
220000,4.839996,-0.027344
230000,4.839996,-0.084961
240000,4.839996,-0.010254
250000,4.839996,0.022461
260000,4.839996,0.041016
270000,4.839996,0.019531
280000,4.839996,0.011719
290000,4.839996,-0.011230
300000,4.839996,0.009277
310000,4.839996,-0.008789
320000,4.839996,0.011230
330000,4.839996,0.015625
340000,4.839996,0.001465
350000,4.839996,-0.017578
360000,4.839996,-0.026855
370000,4.839996,0.041992
380000,4.839996,0.022949
390000,4.839996,0.016113
400000,4.839996,-0.013672
410000,4.839996,0.046875
420000,4.839996,0.033691
430000,4.839996,0.000488
440000,4.839996,0.004883
450000,4.839996,0.032227
460000,4.839996,-0.009277
470000,4.839996,-0.053711
480000,4.839996,-0.013672
490000,4.839996,0.033203
500000,4.839996,0.041016
510000,4.839996,0.008789
520000,4.839996,-0.034668
530000,4.839996,0.017578
540000,4.839996,0.032227
550000,4.839996,-0.005859
560000,4.839996,0.053711
570000,4.839996,0.013672
580000,4.839996,0.017090
590000,4.839996,-0.023438
600000,4.839996,-0.006836
610000,4.839996,0.007812
620000,4.839996,0.033691
630000,4.839996,0.035156
640000,4.839996,0.019531
650000,4.839996,0.022461
660000,4.839996,0.014160
670000,4.839996,0.025879
680000,4.839996,0.069824
690000,4.839996,0.045898
700000,4.839996,0.066406
710000,4.839996,0.072266
720000,4.839996,0.069336
730000,4.839996,0.009766
740000,4.839996,0.020996
750000,4.839996,0.000000
760000,4.839996,-0.018555
770000,4.839996,0.033203
780000,4.839996,-0.007324
790000,4.839996,-0.008789
800000,4.839996,0.005859
810000,4.839996,0.009277
820000,4.839996,-0.015625
830000,4.839996,-0.005371
840000,4.839996,0.009277
850000,4.839996,0.003906
860000,4.839996,0.049316
870000,4.839996,0.051270
880000,4.839996,0.023926
890000,4.839996,0.032715
900000,4.839996,-0.017578
910000,4.839996,0.011719
920000,4.839996,0.018555
930000,4.839996,0.002930
940000,4.839996,0.045410
950000,4.839996,0.030273
960000,4.839996,0.073730
970000,4.839996,0.020020
980000,4.839996,0.001953
990000,4.839996,0.023926
0,4.829996,0.033691
10000,4.829996,0.020508
20000,4.829996,0.038574
30000,4.829996,0.002930
40000,4.829996,-0.024414
50000,4.829996,-0.004395
60000,4.829996,0.006836
70000,4.829996,-0.045410
80000,4.829996,-0.047852
90000,4.829996,0.058594
100000,4.829996,0.046875
110000,4.829996,0.014648
120000,4.829996,0.055176
130000,4.829996,0.019043
140000,4.829996,-0.011230
150000,4.829996,-0.010254
160000,4.829996,-0.009277
170000,4.829996,0.031738
180000,4.829996,0.017090
190000,4.829996,-0.015137
200000,4.829996,0.027832
210000,4.829996,0.019043
220000,4.829996,0.005371
230000,4.829996,0.039551
240000,4.829996,0.012207
250000,4.829996,0.047852
260000,4.829996,0.006348
270000,4.829996,0.009277
280000,4.829996,0.016602
290000,4.829996,0.000977
300000,4.829996,0.006348
310000,4.829996,0.085938
320000,4.829996,0.058594
330000,4.829996,0.042969
340000,4.829996,-0.026855
350000,4.829996,-0.007324
360000,4.829996,0.018066
370000,4.829996,-0.013184
380000,4.829996,-0.031738
390000,4.829996,0.007812
400000,4.829996,-0.018555
410000,4.829996,-0.013672
420000,4.829996,0.014648
430000,4.829996,-0.008301
440000,4.829996,0.000000
450000,4.829996,0.008789
460000,4.829996,0.026855
470000,4.829996,0.013672
480000,4.829996,0.010742
490000,4.829996,0.001953
500000,4.829996,0.016602
510000,4.829996,0.011230
520000,4.829996,0.045898
530000,4.829996,0.020020
540000,4.829996,0.037598
550000,4.829996,0.033691
560000,4.829996,-0.004883
570000,4.829996,0.038086
580000,4.829996,0.019531
590000,4.829996,-0.024414
600000,4.829996,0.000977
610000,4.829996,-0.020996
620000,4.829996,-0.035645
630000,4.829996,0.000488
640000,4.829996,0.038086
650000,4.829996,0.047852
660000,4.829996,0.006836
670000,4.829996,-0.005859
680000,4.829996,0.016602
690000,4.829996,-0.009766
700000,4.829996,-0.001953
710000,4.829996,-0.017090
720000,4.829996,-0.003418
730000,4.829996,-0.026367
740000,4.829996,-0.009766
750000,4.829996,0.022461
760000,4.829996,0.023438
770000,4.829996,0.024414
780000,4.829996,0.020508
790000,4.829996,0.027344
800000,4.829996,0.015625
810000,4.829996,-0.003906
820000,4.829996,-0.012207
830000,4.829996,-0.002441
840000,4.829996,-0.016113
